37732,37890
1910291,1910484
493594,493726
82034,82172
1131821,1131946
302359,302544
53774,53943
1102840,1102960
1316879,1317026
1349315,1349468
347600,347732
41856,41991
1264083,1264275
1536927,1537099
834308,834493
722212,722326
1068842,1068987
1411140,1411247
1034560,1034714
1905632,1905766
1273157,1273259
1137743,1137937
344326,344493
678142,678297
319317,319445
1069365,1069471
1791153,1791271
1962272,1962374
435805,435927
1669610,1669731
1588183,1588346
1575191,1575361
447412,447569
881161,881278
1888550,1888658
1678859,1679002
616599,616780
694918,695117
1373493,1373622
1779481,1779596
241837,241986
891804,891906
436987,437181
892789,892965
1028060,1028197
1440116,1440294
121110,121220
1893715,1893845
1765819,1765922
63495,63631
265668,265797
826556,826669
1914748,1914942
1638230,1638388
853786,853986
577176,577279
252400,252560
1885450,1885582
1136035,1136209
1372248,1372382
50723,50854
666310,666475
147418,147548
1050124,1050308
1410850,1410993
998552,998689
214381,214546
6572,6740
1995142,1995282
1353853,1354007
1511250,1511380
1902929,1903058
1182355,1182481
61392,61586
1030667,1030816
1748405,1748583
595564,595706
1794157,1794299
661407,661540
103257,103389
497581,497735
832199,832333
1650605,1650794
688128,688296
116969,117133
750259,750436
1106203,1106334
559166,559342
856814,856957
1244826,1244941
318098,318232
515303,515430
356550,356706
991642,991830
1398771,1398888
675979,676098
1353584,1353706
1373566,1373713
1324375,1324552
1168964,1169110
100262,100371
1515013,1515201
252665,252776
1095661,1095858
1357199,1357398
2410,2578
213469,213591
159373,159537
1425677,1425785
1484402,1484530
742140,742256
506870,506987
376709,376905
87177,87308
1118461,1118607
87282,87386
1986682,1986877
964904,965007
1479845,1479988
769740,769924
875393,875587
1693473,1693573
1325474,1325606
1832208,1832399
1709655,1709775
1763044,1763234
1708649,1708758
1124240,1124348
1529516,1529637
1825954,1826104
668102,668266
1168014,1168185
182631,182814
1475271,1475424
355135,355308
1129396,1129506
1338328,1338473
1902728,1902829
980029,980213
41187,41305
1401101,1401241
619087,619277
284311,284461
418127,418263
366642,366769
1899089,1899229
1403473,1403668
557836,557943
1132591,1132706
259136,259313
1495020,1495150
940677,940831
506633,506738
1954550,1954654
39819,39922
1051993,1052157
715601,715794
753418,753615
434840,435003
1062302,1062497
1845408,1845586
984338,984445
1856772,1856947
589001,589144
370043,370242
372975,373117
1414731,1414851
1275467,1275646
1292469,1292577
1428741,1428909
2612,2712
1780553,1780685
1503489,1503624
618788,618923
1864094,1864275
1469338,1469482
1777912,1778034
900566,900698
106586,106760
884675,884788
1251465,1251617
646736,646925
411436,411593
77579,77679
1998565,1998677
1515682,1515842
407240,407381
1519415,1519591
1410242,1410353
1936601,1936725
1612299,1612418
800711,800827
889260,889448
8680,8865
111371,111479
1664015,1664160
1637968,1638144
948907,949104
351372,351492
672514,672696
1107126,1107297
1549167,1549309
356954,357124
380106,380267
1876028,1876220
1720504,1720647
950029,950213
800234,800433
1989377,1989576
1328871,1329021
1827374,1827563
1686090,1686228
110530,110723
565607,565802
1409486,1409605
1652398,1652571
1747042,1747180
737096,737235
1072232,1072380
527658,527769
298071,298243
330651,330807
1350847,1350997
1375308,1375437
1381892,1382072
1533645,1533809
658410,658568
71851,72048
109831,109986
715965,716115
500807,500929
1610671,1610778
1871501,1871636
36961,37152
63163,63331
27981,28129
817044,817173
476890,476998
444970,445079
502014,502183
408799,408993
1576978,1577082
350649,350808
836469,836635
1427367,1427476
1249577,1249705
976940,977043
962028,962198
1220540,1220669
1492486,1492659
1730214,1730395
634429,634560
1185168,1185351
341232,341430
1833502,1833619
506371,506510
877849,877952
949159,949306
1848330,1848451
539926,540118
1706829,1706938
830957,831140
726092,726253
1312405,1312510
1017178,1017300
798697,798849
1012930,1013038
1814769,1814923
1197226,1197399
1935190,1935372
255989,256175
1872950,1873134
595373,595560
63902,64025
1653456,1653640
264168,264331
394281,394394
1042093,1042254
1071438,1071602
351626,351768
1332530,1332643
246881,247032
1182259,1182433
1615499,1615651
969611,969735
855526,855662
5070,5184
1654094,1654215
232044,232190
1877829,1878029
1096213,1096373
1338033,1338230
535142,535302
681101,681224
1030627,1030801
1669424,1669561
1278158,1278309
227454,227612
683410,683586
1669864,1670007
1310623,1310728
1601130,1601319
1216793,1216990
956333,956438
1114899,1115028
1963686,1963839
1033924,1034048
1040400,1040566
639416,639571
1394096,1394240
1052267,1052415
836704,836804
1923981,1924117
1452369,1452487
1548852,1548961
1290828,1290940
865633,865771
1245634,1245826
709238,709340
1341410,1341580
581328,581477
558236,558392
1960138,1960258
1793433,1793555
1047294,1047492
1403406,1403604
1370184,1370358
1653305,1653418
724990,725160
1135773,1135966
503737,503892
919404,919557
1358175,1358373
708721,708823
170099,170260
1552204,1552393
1142546,1142706
971213,971375
1088428,1088612
240121,240224
192175,192302
900987,901107
321665,321802
1462640,1462756
1948195,1948310
900150,900337
1773488,1773652
1586878,1587067
1707678,1707824
329988,330130
210761,210926
574716,574818
142947,143130
796942,797057
577651,577779
1273986,1274169
1362867,1362986
105428,105590
40354,40466
490209,490357
241148,241264
853772,853892
1309608,1309730
199037,199192
1549228,1549415
362868,362977
1390795,1390936
148387,148548
1183208,1183408
148362,148513
976040,976149
773098,773202
653528,653652
1215510,1215659
1324701,1324862
1158702,1158888
62939,63064
439645,439810
1258843,1259002
796409,796523
1637943,1638091
498963,499149
1359251,1359442
1761205,1761321
526940,527058
1038530,1038661
545946,546130
944406,944519
1653499,1653647
1241691,1241810
303542,303669
1294317,1294511
1724471,1724622
744319,744512
1466114,1466236
1908161,1908300
1712492,1712666
1321165,1321355
440746,440908
385507,385622
1551274,1551423
1633706,1633845
1281738,1281859
1245392,1245565
276727,276880
914045,914169
1667042,1667181
1529292,1529486
1597958,1598088
479544,479672
811441,811590
1233551,1233653
262842,262994
213659,213778
372029,372208
1693607,1693800
1636520,1636680
14460,14604
696592,696734
637889,638020
1777150,1777332
1457333,1457472
1264351,1264483
1716141,1716297
1539912,1540106
254331,254470
409344,409461
528648,528752
1554661,1554829
1664417,1664610
1995820,1995969
867361,867561
990102,990218
1886449,1886558
777719,777871
987069,987256
288012,288151
1049723,1049850
1712874,1713006
744443,744601
188788,188943
1076667,1076789
487337,487467
132779,132966
659876,660067
1942287,1942449
292942,293113
1748732,1748918
940428,940589
531447,531642
1890147,1890264
511706,511812
1612928,1613036
528313,528492
1739565,1739752
1872588,1872777
1403270,1403453
1974375,1974488
1334916,1335063
1448683,1448824
1292960,1293115
165583,165777
1222010,1222210
816518,816651
445314,445436
1582935,1583082
1554262,1554374
1925913,1926075
412783,412959
183319,183457
1897793,1897936
1722685,1722851
1890649,1890781
772897,773001
983378,983519
558467,558572
1428378,1428528
1709012,1709192
1205140,1205275
255652,255845
1965417,1965616
1333519,1333639
976494,976616
667154,667257
950984,951144
1922215,1922355
1832328,1832439
1079111,1079260
1475403,1475538
431777,431900
909820,909986
1858520,1858652
1699559,1699743
740796,740913
1922467,1922586
1012235,1012412
931008,931151
1173903,1174034
71384,71506
691607,691798
1850022,1850215
1603262,1603456
153031,153169
818023,818166
1751513,1751622
1113891,1114028
1587105,1587232
856984,857177
213074,213246
971147,971251
1322191,1322320
494050,494152
1075021,1075145
634641,634768
1516286,1516472
130815,130926
1166771,1166929
1337770,1337956
454150,454275
1541427,1541553
672656,672759
1172068,1172249
1516231,1516331
1430328,1430482
920861,921031
1373392,1373505
1215073,1215201
677175,677337
1749322,1749496
1967944,1968094
842116,842251
289232,289402
337807,337946
507571,507760
1993786,1993966
166272,166466
139638,139797
1803902,1804073
158095,158213
1869952,1870052
1490233,1490374
1345708,1345858
1133635,1133832
328231,328398
896495,896657
620852,621004
576813,576959
355951,356120
1755164,1755302
840545,840712
1580793,1580963
873371,873512
1661030,1661223
699204,699325
1886326,1886455
508964,509099
127369,127538
1055483,1055674
1369370,1369496
1156154,1156261
769112,769305
743391,743492
6087,6259
319451,319635
1422724,1422841
1811432,1811532
465212,465382
1018327,1018502
70459,70569
1906402,1906519
782956,783141
598464,598651
365263,365365
773403,773517
650338,650504
5965,6087
1405940,1406118
426285,426420
421318,421456
177239,177399
1352222,1352343
227806,227961
1259001,1259162
940181,940351
1684120,1684276
1772750,1772942
807630,807814
1012419,1012560
609860,609973
1997504,1997666
84005,84203
191490,191633
1207827,1208007
48940,49095
1698489,1698670
708841,709020
229738,229931
518178,518291
201255,201454
1211521,1211653
510064,510235
598505,598652
231943,232126
1500541,1500676
549188,549375
370912,371061
1735986,1736111
1680347,1680480
901153,901277
466638,466777
1963074,1963231
1913776,1913935
1560360,1560469
405315,405439
1475059,1475236
72053,72166
1657090,1657224
447953,448106
270099,270296
1834384,1834558
1205771,1205933
1829380,1829535
1215766,1215904
986153,986328
1022430,1022592
1481440,1481591
148285,148455
730689,730828
809640,809819
596981,597104
572473,572591
275388,275548
1519036,1519189
1532720,1532853
1967899,1968054
1032513,1032683
1386231,1386395
496587,496773
1005486,1005676
998755,998891
1143075,1143274
147903,148027
1401770,1401893
762805,762950
263356,263467
1914390,1914589
1130941,1131104
924180,924368
860418,860565
980158,980272
1952664,1952776
1089660,1089835
77127,77313
1651479,1651656
943137,943306
1924234,1924429
752638,752837
1702234,1702400
795801,795966
1032592,1032718
18489,18624
1779184,1779326
139375,139560
1615360,1615461
981363,981558
769229,769370
553980,554175
1364343,1364541
1116570,1116698
749396,749552
541469,541584
978404,978550
1349220,1349339
1894687,1894877
120435,120584
782911,783046
1092321,1092513
1839689,1839796
1037957,1038133
412618,412721
630073,630271
474099,474249
90016,90198
996326,996492
447937,448073
1167442,1167613
372286,372486
627424,627528
703979,704115
1806280,1806382
545582,545704
1508003,1508117
725060,725208
581339,581443
1067582,1067717
211001,211183
103902,104028
1128375,1128514
1392129,1392259
1919037,1919219
435377,435547
656581,656754
203611,203788
129137,129244
1544413,1544561
819616,819743
472995,473191
1715603,1715768
1128467,1128578
1788306,1788483
1816050,1816188
1346744,1346894
679774,679929
1249553,1249739
993168,993308
1170502,1170654
1499110,1499284
1833904,1834039
1694391,1694566
1936832,1936973
1500809,1500980
493013,493140
1837060,1837187
5961,6147
987080,987232
1163096,1163215
615722,615876
1672284,1672451
608167,608341
1807420,1807529
1540306,1540473
349460,349607
889238,889438
1194496,1194608
996000,996176
237054,237165
1097726,1097906
204048,204196
1989171,1989335
864296,864493
1017746,1017849
544051,544243
1959551,1959670
277756,277929
1327725,1327914
320184,320319
1312501,1312635
1557252,1557452
1220872,1221032
1841178,1841376
1431580,1431768
756358,756472
707946,708139
1652834,1653029
665403,665594
657208,657391
1360058,1360258
626453,626604
1151678,1151871
387285,387452
939304,939454
1391436,1391620
1239859,1240008
466796,466966
1705735,1705933
604186,604339
453297,453433
299494,299672
72824,72940
858240,858407
178470,178655
1374968,1375164
950462,950579
306209,306375
202774,202946
150873,151053
1782986,1783131
770802,770953
1619344,1619544
1806544,1806701
1215063,1215256
171172,171354
515626,515808
1826431,1826630
870097,870228
32549,32682
322676,322825
1431007,1431182
1221618,1221739
315470,315607
1866990,1867091
1595700,1595825
922297,922482
1483536,1483637
1450082,1450212
1127804,1127989
1569333,1569449
1204595,1204743
1321300,1321495
811846,811965
1266806,1266924
1977992,1978099
711957,712143
536383,536536
1050603,1050710
182537,182701
1571872,1571985
735652,735798
1377659,1377806
904802,904940
1718656,1718807
1728323,1728471
218899,219050
1607161,1607297
29339,29443
189404,189552
1432545,1432650
365484,365619
978603,978762
1483236,1483372
284142,284319
1970577,1970692
613102,613208
308268,308420
470206,470371
343649,343811
1139439,1139589
679542,679706
275690,275854
1136392,1136542
1445290,1445480
690581,690729
1241559,1241690
1629524,1629707
1294437,1294621
1329588,1329693
635940,636108
967625,967748
1823650,1823771
1418571,1418682
1493978,1494112
6816,6942
1135136,1135330
519810,519914
654103,654239
77674,77788
993742,993931
1865280,1865401
920837,920976
1883228,1883385
581604,581738
1475091,1475289
1587539,1587655
1993360,1993487
1403902,1404100
1648343,1648504
727718,727885
1478999,1479167
838174,838303
1516248,1516416
1249880,1250055
1505220,1505340
552806,553003
376045,376165
273895,274048
1193003,1193156
828284,828388
1530689,1530887
1686547,1686654
155067,155185
860509,860642
173432,173566
504783,504955
281544,281705
1221284,1221440
1027181,1027373
568846,568954
162828,163002
1759275,1759474
1545835,1546035
841953,842086
842151,842337
120764,120949
1052438,1052581
550950,551125
1226000,1226131
1391451,1391604
1920702,1920869
782390,782526
951597,951706
1046335,1046504
982267,982467
721422,721573
136505,136703
1309614,1309773
43661,43848
1049529,1049629
93625,93746
382647,382787
1694350,1694492
1707568,1707762
371486,371656
344618,344805
509651,509767
1631180,1631351
1884644,1884780
977930,978098
1799513,1799644
1160593,1160701
1029915,1030063
440451,440612
1400857,1401003
1110542,1110717
173560,173660
1080374,1080509
315094,315221
923362,923497
1751853,1751977
822007,822162
1207726,1207874
1348937,1349068
1266182,1266283
1742354,1742533
107204,107388
594239,594393
793579,793695
1232635,1232820
676647,676779
946360,946503
859810,859916
1196779,1196975
1659324,1659470
1001357,1001556
721106,721262
1792576,1792710
1331979,1332147
6356,6494
1372962,1373122
1766815,1766934
543602,543709
1270877,1271020
990363,990499
28340,28443
961166,961328
627970,628152
1509830,1509988
739541,739653
984437,984633
926413,926569
1443206,1443327
1649818,1650002
1726557,1726705
460828,460981
1271479,1271617
1299626,1299821
1138409,1138526
1957406,1957589
222407,222558
1448146,1448337
1737604,1737796
1165426,1165527
1452808,1452958
214622,214804
1533860,1534002
271407,271581
155939,156055
1975153,1975260
587246,587359
513531,513694
1965933,1966053
639013,639182
1238081,1238191
1804266,1804410
1988762,1988961
1146273,1146455
190519,190657
1076142,1076317
949475,949634
917004,917192
93889,94085
1367603,1367760
1088478,1088593
849288,849431
1836678,1836826
924803,924916
1808126,1808260
1174513,1174622
185581,185739
1451890,1451990
418858,419048
1604098,1604222
770520,770683
1728300,1728426
1566296,1566456
176078,176200
682631,682825
1153785,1153908
552147,552343
1811781,1811941
1529829,1530005
1547860,1548034
999234,999402
214040,214232
278133,278321
623404,623534
1785167,1785343
895795,895913
1128826,1128992
360889,361077
1173923,1174116
161620,161797
1684793,1684925
1889979,1890130
610250,610440
474874,475016
201768,201905
284774,284918
356921,357089
1662020,1662123
618056,618165
128245,128377
333173,333341
445238,445340
1423918,1424063
979441,979626
1331896,1332014
768754,768861
1440653,1440820
170369,170477
144135,144273
1355130,1355320
361418,361540
1821240,1821368
790742,790914
15487,15615
1328731,1328930
1770255,1770408
195744,195937
192291,192469
1325491,1325597
1443964,1444072
1438460,1438607
1959709,1959842
1874870,1875061
833626,833750
32358,32531
426818,427016
1809100,1809246
1812463,1812573
1884463,1884605
1813861,1813985
726032,726133
1759260,1759372
705943,706062
1223156,1223262
18246,18367
423294,423428
1311378,1311491
381132,381300
1337839,1338034
404186,404288
52708,52848
932477,932592
1551927,1552122
783613,783798
1744844,1744971
1337959,1338109
697857,698036
52845,53035
1740467,1740612
407362,407554
6097,6211
907348,907460
1954517,1954688
685183,685329
113716,113820
1985910,1986038
1409277,1409435
1894596,1894786
353820,353928
1929997,1930161
1190078,1190270
1398603,1398726
227196,227335
952561,952751
1087197,1087330
12067,12198
75543,75658
784386,784557
1926062,1926247
1436224,1436362
1837291,1837453
1170062,1170171
1362235,1362408
1917435,1917615
529206,529396
378381,378495
1834663,1834857
1914841,1914971
477390,477544
1657695,1657869
1097520,1097686
531435,531569
1979231,1979375
1874977,1875135
897030,897141
1197423,1197570
390761,390881
1365144,1365258
42550,42744
1593814,1593964
1313573,1313715
14692,14850
1320869,1321006
83794,83961
1934925,1935111
1258738,1258840
704549,704744
165155,165283
444802,444968
878449,878646
685961,686127
316690,316873
909659,909821
1826926,1827094
1180446,1180557
1356257,1356404
279245,279374
951379,951517
1059077,1059194
128250,128397
642681,642832
794115,794303
831853,831973
1673911,1674029
1908243,1908424
644175,644327
139590,139788
517818,517988
1237699,1237823
1006030,1006191
661198,661330
74779,74887
290800,290933
1987631,1987809
19803,19935
1044717,1044882
1334948,1335101
1409187,1409325
1812859,1813025
93371,93567
1448136,1448315
1716396,1716560
105077,105252
909419,909594
163300,163484
1906780,1906961
1278239,1278400
1340523,1340626
1825844,1826012
679725,679883
1813765,1813878
1359786,1359909
1577761,1577888
999057,999207
92392,92584
89356,89537
228980,229107
532825,532940
1122926,1123029
1767914,1768068
1872448,1872640
214896,215089
519127,519324
776754,776856
1808318,1808449
413272,413406
666687,666840
1507955,1508147
703873,704012
399229,399375
1618028,1618202
194364,194546
122740,122911
1979184,1979357
1646890,1647089
895615,895795
285711,285864
1089186,1089305
1687217,1687417
660669,660837
26911,27096
142063,142223
1793820,1793996
786747,786927
1432029,1432206
564976,565168
1884806,1884990
1721647,1721838
1871821,1871990
339409,339561
211688,211888
129436,129570
93829,93980
948510,948687
510330,510454
1978386,1978571
1993184,1993314
44903,45016
934546,934663
123958,124081
1450446,1450562
1121983,1122128
1190463,1190602
1556852,1557029
492764,492904
606540,606664
67252,67409
107985,108092
1134114,1134269
1879251,1879449
1745855,1746007
1579093,1579252
1458703,1458803
971223,971393
1824633,1824748
1215773,1215895
1208666,1208790
865281,865465
233701,233827
74848,74964
1581265,1581384
1786728,1786871
354419,354593
1964609,1964730
1681338,1681503
1315761,1315923
199026,199214
1521786,1521967
409953,410145
1710500,1710687
1262442,1262621
297373,297530
586879,587051
1173350,1173492
52558,52724
1127069,1127211
692299,692471
1162549,1162652
641733,641907
1613674,1613816
1124769,1124929
488804,489004
1065349,1065493
1892056,1892193
744624,744793
506488,506592
254752,254854
1049574,1049768
433998,434197
1539813,1539970
434453,434593
899301,899423
915877,916062
1980618,1980811
276676,276875
1821758,1821884
776297,776493
596473,596666
86215,86388
1046834,1046969
481648,481830
771278,771443
1042917,1043101
1475753,1475899
1334472,1334630
1439953,1440080
1485033,1485207
1042576,1042743
545225,545391
192600,192793
1426426,1426613
1567091,1567196
530621,530721
1481086,1481217
1031648,1031771
668105,668290
1666161,1666262
131577,131718
561427,561627
1668044,1668238
1258857,1259018
1497145,1497330
573384,573564
1941613,1941736
807633,807740
1958979,1959112
598749,598916
762985,763119
409273,409423
1678324,1678458
685766,685949
352405,352513
1106792,1106939
851232,851411
1516825,1517017
977916,978040
1938174,1938285
364662,364830
1131148,1131333
631774,631886
110051,110163
647523,647645
819532,819696
23626,23757
1639096,1639278
1745530,1745686
937154,937259
1250281,1250424
627170,627337
1147355,1147514
1676045,1676174
166521,166640
1331923,1332078
882737,882914
1241988,1242132
1880963,1881103
961979,962178
434549,434660
1787371,1787533
35356,35511
1907527,1907718
621743,621889
1038714,1038886
616852,617002
779909,780015
217502,217614
1065848,1065987
668840,668989
940906,941071
1296265,1296425
487756,487945
1156850,1157013
1267808,1267979
1880570,1880678
1084195,1084385
1402687,1402831
712740,712853
1811416,1811593
1914126,1914298
1834775,1834967
474246,474390
520859,521054
1502422,1502599
1584907,1585057
951008,951159
552330,552451
516069,516204
616039,616197
979208,979334
349649,349761
360647,360778
1181175,1181295
1113586,1113712
726620,726732
865972,866108
1332137,1332319
635460,635562
1865316,1865510
1759449,1759625
828512,828686
1968854,1968957
1336907,1337013
1759714,1759856
179753,179903
1225991,1226141
1403588,1403768
1180886,1181009
1077417,1077570
819984,820084
917178,917367
569716,569854
1347556,1347732
558917,559102
1121830,1121966
665544,665675
74883,75034
1155174,1155332
1309807,1309946
1819729,1819917
1738326,1738522
1644043,1644210
1892010,1892193
1958701,1958883
702675,702833
364259,364450
1532551,1532721
569540,569648
1986126,1986296
1235291,1235439
1219290,1219391
929160,929348
713615,713750
519361,519471
47861,47972
1803286,1803400
218718,218880
1818867,1818985
658559,658702
943829,943960
974491,974594
1871226,1871407
404018,404186
1243224,1243354
1317178,1317283
1350565,1350710
248003,248154
1179453,1179590
1780598,1780713
876670,876806
329954,330141
352002,352170
1839100,1839248
715180,715288
680682,680842
758826,758943
1652495,1652647
1725339,1725466
212969,213081
442542,442707
279473,279648
1558762,1558897
241882,242082
38862,39060
309451,309594
978810,978941
964599,964748
973001,973168
650001,650140
1540506,1540614
335439,335609
505661,505781
997600,997799
1227598,1227710
1302219,1302324
80314,80423
687310,687452
239699,239831
898472,898643
1552764,1552912
763515,763670
532365,532482
1493721,1493920
630880,630980
55730,55910
1579161,1579292
413258,413419
1373260,1373408
876596,876720
1778496,1778679
1478727,1478829
167810,167948
100520,100683
1688557,1688690
1066109,1066309
1917005,1917114
243328,243455
354180,354343
1265063,1265244
67059,67176
1201223,1201390
783404,783523
1014375,1014486
736771,736945
638741,638861
437767,437867
1404028,1404195
1884417,1884580
444335,444529
437914,438069
981804,981994
1433973,1434164
1831397,1831518
1390286,1390479
1588885,1589068
1264119,1264249
352918,353110
1643297,1643448
1277483,1277624
42564,42696
1523960,1524118
1335941,1336110
433494,433626
510407,510526
1110534,1110726
1765475,1765618
1739478,1739607
219161,219339
1805595,1805708
863432,863578
1220440,1220561
1958464,1958628
33395,33525
1828440,1828635
1722634,1722778
180194,180356
470499,470698
438653,438788
1449215,1449344
1834085,1834188
660658,660763
1805234,1805430
1440986,1441116
807269,807397
1746672,1746801
1036849,1036953
691089,691286
1849151,1849276
771622,771768
1011286,1011418
1172154,1172291
1661776,1661891
1590759,1590906
727550,727748
913486,913678
521688,521797
521772,521908
1612683,1612841
1318718,1318898
1172476,1172619
925137,925285
276010,276128
1092763,1092908
1310899,1311057
1783751,1783854
